year,value,units,variable_code
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 1,QQ,Health Care and Social Assistance
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ111,Hospitals
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ112,Medical and Other Health Care Services
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 4,QQ113,Residential Care Services and Social Assistance
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 1,RS,"Arts
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 3,RS11,Arts and Recreation Services
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS111,Heritage and Artistic Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS112,Sport and Recreation Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 4,RS113,Gambling Activities
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 3,RS21,Other Services
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS211,Repair and Maintenance
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
2023,Level 4,RS212,"Personal Care
